stories_id,publish_date,title,url,language,ap_syndicated,themes,subtopics,inlink_count,facebook_share_count,outlink_count,media_inlink_count,media_id,media_name,media_url
667877646,8/2/17 5:58,"MEDIA BUZZ: Trump, Kelly and Scaramucci hit by new gusher of leaks",http://www.foxnews.com/politics/2017/08/02/its-unstoppable-trump-kelly-and-scaramucci-hit-by-new-gusher-leaks.html,en,FALSE,"politics and government, united states politics and government, news and news media, media",,0,1886,1,0,1092,FOX News,http://www.foxnews.com/
658785048,##########,Trump tweets about Donald Jr.'s controversial meeting with Russian lawyer,http://feeds.foxnews.com/~r/foxnews/politics/~3/WyMSTpbChcc/trump-tweets-about-donald-jr-s-controversial-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, united states politics and government, news and news media",,0,42,0,0,1092,FOX News,http://www.foxnews.com/
659030205,##########,Ingraham: Questions need to be answered about Russian lawyer; Dobbs: Left carrying out coup d'etat against Trump,http://www.foxnews.com/transcript/2017/07/13/ingraham-questions-need-to-be-answered-about-russian-lawyer-dobbs-left-carrying-out-coup-detat-against-trump.html,en,FALSE,"politics and government, united states politics and government, news and news media, media",,0,3,0,0,1092,FOX News,http://www.foxnews.com/
656880191,##########,GOP ObamaCare hopes hang on Cruz plan,http://feeds.foxnews.com/~r/foxnews/politics/~3/fiYM-Un6uWQ/gop-obamacare-hopes-hang-on-cruz-plan.html,en,FALSE,"politics and government, law and legislation",,0,33,2,0,1092,FOX News,http://www.foxnews.com/
801153725,##########,Goodwin: Why the Latest Russia Story Is Just Another Trump Witch Hunt,http://nation.foxnews.com/2017/07/12/goodwin-why-latest-russia-story-just-another-trump-witch-hunt,,,,,0,243,1,0,1092,FOX News,
801098458,##########,"Jay Sekulow on Donald Trump Jr.-Russian Lawyer Meeting, Emails: Legal or Illegal?",http://insider.foxnews.com/2017/07/12/jay-sekulow-donald-trump-jr-russian-lawyer-meeting-emails-legal-or-illegal,,,,,0,10450,0,0,1092,FOX News,
664204107,##########,Trump keeps up campaign against his attorney general,http://feeds.foxnews.com/~r/foxnews/politics/~3/z6m_T_hWO8I/trump-keeps-up-campaign-against-his-attorney-general.html,en,FALSE,"politics and government, united states politics and government",,0,0,2,0,1092,FOX News,http://www.foxnews.com/
659408891,##########,Eighth participant in Trump Tower meeting identified,http://feeds.foxnews.com/~r/foxnews/politics/~3/IrIDlUMovGI/eighth-participant-in-trump-tower-meeting-identified.html,en,FALSE,politics and government,,0,0,0,0,1092,FOX News,http://www.foxnews.com/
681897890,##########,Can Trump tolerate being treated as a figurehead?,http://feeds.foxnews.com/~r/foxnews/politics/~3/ACPf44-qzDg/can-trump-tolerate-being-treated-as-figurehead.html,en,FALSE,"politics and government, finances, taxation",,0,12,1,0,1092,FOX News,http://www.foxnews.com/
692280384,##########,Russian-American lobbyist was in the meeting with Trump Jr. | The Five | Fox News,http://www.foxnews.com/on-air/the-five/article/2017/07/14/russian-american-lobbyist-was-meeting-trump-jr#commentsthread,en,TRUE,"politics and government, united states politics and government, lobbying and lobbyists, armament, defense and military forces",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
747402407,##########,Greg Gutfeld Monologue on Obama Role in Donald Trump Jr.-Russian Lawyer Meeting,http://insider.foxnews.com/2017/07/13/greg-gutfeld-monologue-obama-role-donald-trump-jr-russian-lawyer-meeting,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, terrorism, crime and criminals, united states international relations, international relations",,0,248,0,0,1092,FOX News,http://www.foxnews.com/
800941105,##########,Obama administration let Russian lawyer who met Trump Jr. into US after visa block,http://www.foxnews.com/politics/2017/07/13/obama-administration-let-russian-lawyer-who-met-trump-jr-into-us-after-visa-block.html?utm_content=buffer462a1&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,en,FALSE,"politics and government, united states politics and government, immigration and refugees, terrorism, crime and criminals",,0,0,1,0,1092,FOX News,http://www.foxnews.com/
801119669,##########,"Kurtz: Are Media Dragging Out Russia Story, or Is It the Slow Pace of Disclosure?",http://nation.foxnews.com/2017/07/17/kurtz-are-media-dragging-out-russia-story-or-it-slow-pace-disclosure,,,,,0,2,0,0,1092,FOX News,
747399801,##########,Meghan McCain: Trump White House Must Come Clean on All Russia Contacts,http://insider.foxnews.com/2017/07/14/meghan-mccain-trump-white-house-must-come-clean-all-russia-contacts,en,FALSE,"politics and government, united states politics and government",,0,1833,0,0,1092,FOX News,http://www.foxnews.com/
656526486,##########,Lawmakers want ex-Trump campaign chair Manafort to testify on Russia meeting,http://feeds.foxnews.com/~r/foxnews/politics/~3/v5LhRQY5rIc/lawmakers-want-ex-trump-campaign-chair-manafort-to-testify-on-russia-meeting.html,en,FALSE,"politics and government, united states politics and government, terrorism",,0,37,0,0,1092,FOX News,http://www.foxnews.com/
655663684,##########,Donald Trump Jr. email chain fuels Dems' collusion claims,http://feeds.foxnews.com/~r/foxnews/politics/~3/NDqslOGeX9g/donald-trump-jr-email-chain-fuels-dems-collusion-claims.html,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us)",,0,79,0,0,1092,FOX News,http://www.foxnews.com/
801016135,##########,Charles Grassley: Why Was Russian Lawyer Allowed in U.S. for Trump Jr. Meeting?,http://insider.foxnews.com/2017/07/12/charles-grassley-why-was-russian-lawyer-allowed-us-trump-jr-meeting,en,FALSE,"politics and government, law and legislation, united states politics and government, lobbying and lobbyists, immigration and refugees",,0,179,0,0,1092,FOX News,http://www.foxnews.com/
801029308,##########,"Keystone Kops Collusion: Did Don Jr., a Russian Pop Star and a Lawyer Steal the 2016 Election?",http://nation.foxnews.com/2017/07/12/keystone-kops-collusion-did-don-jr-russian-pop-star-and-lawyer-steal-2016-election,,,,,0,126,1,0,1092,FOX News,
957241621,##########,EXCLUSIVE: Trump Jr. to Hannity: Mtg With Russian Lawyer 'A Wasted 20 Mins',http://insider.foxnews.com/2017/07/11/donald-trump-jr-hannity-interview-email-chain-russian-lawyer-meeting?nmsrc=email&utm_source=newsletter&utm_campaign=scoop&utm_medium=email,en,FALSE,"politics and government, united states politics and government",,0,5127,0,0,1092,FOX News,http://www.foxnews.com/
659909255,##########,Russian lawyer who met Trump Jr. ready to testify in Senate,http://feeds.foxnews.com/~r/foxnews/politics/~3/LxQAN1E6wl4/russian-lawyer-who-met-trump-jr-ready-to-testify-in-senate.html,en,FALSE,"politics and government, united states politics and government, elections",,0,21,0,0,1092,FOX News,http://www.foxnews.com/
681318166,##########,"Former Trump administration officials, from Bannon to Comey",http://feeds.foxnews.com/~r/foxnews/politics/~3/9OLIYCH6OKk/former-trump-administration-officials-from-bannon-to-comey.html,en,FALSE,"politics and government, united states politics and government, united states international relations, international relations, suspensions, dismissals and resignations",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
802003549,##########,Report: Obama Allowed Russian Lawyer Who Met With Don Jr Into US Under 'Extraordinary Circumstances',http://nation.foxnews.com/2017/07/13/report-obama-allowed-russian-lawyer-who-met-don-jr-us-under-extraordinary-circumstances,en,FALSE,"politics and government, united states politics and government, immigration and refugees",,0,757,0,0,1092,FOX News,http://www.foxnews.com/
661207938,##########,Russian who met Trump Jr. represented intelligence agency,http://feeds.foxnews.com/~r/foxnews/world/~3/XZWGnwBcsDc/russian-who-met-trump-jr-represented-intelligence-agency.html,en,TRUE,,,0,0,0,0,1092,FOX News,http://www.foxnews.com/
801193149,##########,OPINION: Donald Jr.'s Russia Meeting Wasn't Collusion — Just Amateur Hour,http://nation.foxnews.com/2017/07/11/opinion-donald-jrs-russia-meeting-wasnt-collusion-just-amateur-hour,en,FALSE,"politics and government, united states politics and government, ethics",,0,308,0,0,1092,FOX News,http://www.foxnews.com/
656151659,##########,The Don Jr. emails: Playing defense after purported offer from Russian 'government',http://feeds.foxnews.com/~r/foxnews/politics/~3/UvsUh4-fhyQ/don-jr-emails-playing-defense-after-purported-offer-from-russian-government.html,en,FALSE,"politics and government, news and news media, media, newspapers",,0,248,0,0,1092,FOX News,http://www.foxnews.com/
657561685,##########,"Oh really, Bubba?",http://feeds.foxnews.com/~r/foxnews/politics/~3/MjLab6L9NJE/oh-really-bubba.html,en,FALSE,"politics and government, united states politics and government, elections",,0,34,3,0,1092,FOX News,http://www.foxnews.com/
655178901,##########,"Donald Trump Jr. 'did not collude with anybody,' White House says",http://feeds.foxnews.com/~r/foxnews/politics/~3/A72Ye9KRKw8/donald-trump-jr-did-not-collude-with-anybody-white-house-says.html,en,FALSE,"politics and government, united states politics and government, elections, news and news media",,0,378,0,0,1092,FOX News,http://www.foxnews.com/
801070466,##########,Totally Transparent': Donald Trump Jr. Releases Entire Potentially Damning Email Exchange with Man Who Set Up Meeting with Russian Lawyer,http://nation.foxnews.com/2017/07/11/totally-transparent-donald-trump-jr-releases-entire-potentially-damning-email-exchange,,,,,0,408,0,0,1092,FOX News,
656683531,##########,Trump seeks consensus with France despite differences,http://feeds.foxnews.com/~r/foxnews/politics/~3/6G3WA8Yiesw/trump-seeks-consensus-with-france-despite-differences.html,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, global warming, terrorism, united states international relations, international relations",,0,69,0,0,1092,FOX News,http://www.foxnews.com/
664852728,##########,The process is the problem,http://feeds.foxnews.com/~r/foxnews/politics/~3/QLAH40ORWuI/process-is-problem.html,en,FALSE,computers and the internet,,0,9,0,0,1092,FOX News,http://www.foxnews.com/
654878351,##########,"Morning brief: Trump, son push back on Russia story; Congress returns from recess",http://feeds.foxnews.com/~r/foxnews/national/~3/s3D2r3RQsBg/morning-brief-trump-son-push-back-on-russia-story-congress-returns-from-recess.html,en,FALSE,"politics and government, law and legislation, united states politics and government, elections, medicine and health",,0,13,0,0,1092,FOX News,http://www.foxnews.com/
675780648,##########,Charges dropped against man in pot giveaway near US Capitol,http://feeds.foxnews.com/~r/foxnews/national/~3/8zLxhhFeIdM/charges-dropped-against-man-in-pot-giveaway-near-us-capitol.html,en,TRUE,"politics and government, drug abuse and traffic, marijuana",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
659702912,##########,"Christie doubleheader: Defends Trump in interview, catches foul ball",http://feeds.foxnews.com/~r/foxnews/politics/~3/jSaDGBFWLqQ/christie-doubleheader-defends-trump-in-interview-catches-foul-ball.html,en,FALSE,"politics and government, books and literature",,0,24,0,0,1092,FOX News,http://www.foxnews.com/
655129939,##########,Congress returns facing major time crunch,http://feeds.foxnews.com/~r/foxnews/politics/~3/ruPPcHfmt_4/congress-returns-facing-major-time-crunch.html,en,FALSE,"politics and government, law and legislation, finances, budgets and budgeting, medicine and health, taxation, editorials",,0,19,1,0,1092,FOX News,http://www.foxnews.com/
682470506,##########,Trump attorney delivers point-by-point rebuttal of 'totally false' dossier,http://feeds.foxnews.com/~r/foxnews/politics/~3/0WhF2om4lAQ/trump-attorney-delivers-point-by-point-rebuttal-totally-false-dossier.html,en,FALSE,"politics and government, united states politics and government",,0,672,0,0,1092,FOX News,http://www.foxnews.com/
658644234,##########,"Donald Trump Jr. on 'Hannity': In retrospect, I would've done things differently",http://www.foxnews.com/transcript/2017/07/11/donald-trump-jr-on-hannity-in-retrospect-wouldve-done-things-differently.html,en,FALSE,"television, news and news media, media",,0,43,0,0,1092,FOX News,http://www.foxnews.com/
957224913,##########,Trump Jr: 'There's Nothing I'd Ever Do to Endanger This Country',http://insider.foxnews.com/2017/07/11/donald-trump-jr-russia-meeting-hannity-interview-never-endanger-united-states?nmsrc=email&utm_source=newsletter&utm_campaign=scoop&utm_medium=email,en,FALSE,"politics and government, united states politics and government",,0,1059,2,0,1092,FOX News,http://www.foxnews.com/
683010155,##########,Trump needs the wall more than tax cuts,http://feeds.foxnews.com/~r/foxnews/politics/~3/BYxLhuGeqZs/trump-needs-wall-more-than-tax-cuts.html,en,FALSE,"politics and government, united states politics and government, elections, public opinion, taxation",,0,37,0,0,1092,FOX News,http://www.foxnews.com/
801098517,##########,"No, Mr. Trump Is Not Nixon – More Like the Opposite",http://nation.foxnews.com/2017/07/12/no-mr-trump-not-nixon-more-opposite,,,,,0,1,1,0,1092,FOX News,
801015154,##########,AP: Russian-American Lobbyist Says He Was in Trump Son's Meeting with Lawyer,http://nation.foxnews.com/2017/07/14/ap-russian-american-lobbyist-says-he-was-trump-sons-meeting-lawyer,,,,,0,221,0,0,1092,FOX News,
801030044,##########,What If There Had Been Damaging Info On Hillary? Donald Jr Had A Right To Meet With Russian Lawyer,http://nation.foxnews.com/2017/07/12/what-if-there-had-been-damaging-info-hillary-donald-jr-had-right-meet-russian-lawyer,en,FALSE,,,0,202,1,0,1092,FOX News,http://www.foxnews.com/
712639744,##########,Russia probe: Democrats block key witness against shadowy firm Fusion GPS,http://feeds.foxnews.com/~r/foxnews/politics/~3/-c88WLVbKcU/russia-probe-democrats-block-key-witness-against-shadowy-firm-fusion-gps.html,en,FALSE,"politics and government, united states politics and government",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
695498702,##########,"Fleischer: Trump Jr. Meeting Was 'Bad Judgment,' Not Evidence of Collusion With Russia | Fox News Insider",http://insider.foxnews.com/amp/article/56857,en,FALSE,"politics and government, united states politics and government, ethics",,0,555,1,0,1092,FOX News,http://www.foxnews.com/
655742368,##########,Trump Jr. emails: White House dismisses 'ridiculous' Dem rhetoric after 'treason' talk,http://feeds.foxnews.com/~r/foxnews/politics/~3/70w0xWubpuA/trump-jr-emails-white-house-dismisses-ridiculous-dem-rhetoric-after-treason-talk.html,en,FALSE,"politics and government, united states politics and government, united states international relations, international relations",,0,438,0,0,1092,FOX News,http://www.foxnews.com/
678969651,##########,"Firm worked on Trump dossier while fighting sanctions for Putin-tied family, key witness says",http://feeds.foxnews.com/~r/foxnews/politics/~3/U6Iuq7uDcB0/firm-worked-on-trump-dossier-while-fighting-sanctions-for-putin-tied-family-key-witness-says.html,en,FALSE,"politics and government, banks and banking, international trade and world market",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
655731359,##########,Donald Trump Jr. attended meeting to get info on Clinton: Who was involved?,http://feeds.foxnews.com/~r/foxnews/politics/~3/KUKUN7L8HwE/donald-trump-jr-attended-meeting-to-get-info-on-clinton-who-was-involved.html,en,FALSE,"politics and government, united states politics and government, biographical information",,0,33,5,0,1092,FOX News,http://www.foxnews.com/
720883860,##########,"Corrupt Ukraine is ground zero in clash between East and West, US and Russia",http://www.foxnews.com/opinion/2017/07/15/corrupt-ukraine-is-ground-zero-in-clash-between-east-and-west-us-and-russia.html,en,FALSE,"politics and government, international relations",,0,2490,0,0,1092,FOX News,http://www.foxnews.com/
668215499,##########,"Podesta's think tank declares 'clear collusion' between Trump campaign, Russia",http://feeds.foxnews.com/~r/foxnews/politics/~3/13qw5fHd3Jc/podestas-think-tank-declares-clear-collusion-between-trump-campaign-russia.html,en,FALSE,"politics and government, united states politics and government, elections, ethics, united states international relations, international relations",,0,2,1,0,1092,FOX News,http://www.foxnews.com/
655027653,##########,"Donald Trump Jr., in sarcastic tweet, mocks report on Russia lawyer meeting",http://feeds.foxnews.com/~r/foxnews/politics/~3/qkBzxK5LQxw/donald-trump-jr-in-sarcastic-tweet-mocks-report-on-russia-lawyer-meeting.html,en,FALSE,"politics and government, united states politics and government",,0,1189,0,0,1092,FOX News,http://www.foxnews.com/
656641310,##########,Conservative carping: Why many on the right aren't defending Don Jr.,http://feeds.foxnews.com/~r/foxnews/politics/~3/QcxJ8u4FWiI/conservative-carping-why-many-on-right-arent-defending-don-jr.html,en,FALSE,"politics and government, united states politics and government, elections, news and news media, media",,0,513,2,0,1092,FOX News,http://www.foxnews.com/
819409883,8/1/17 0:00,Karl Rove optimistic tax reform will get done; Sen. Rubio's message for the Venezuelan people,http://www.foxnews.com/transcript/2017/08/01/karl-rove-optimistic-tax-reform-will-get-done-sen-rubios-message-for-venezuelan-people.html,en,FALSE,"politics and government, news and news media, media",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
801953375,##########,Flashback: That Time Clinton Surrendered American Uranium Mines To Russia,http://nation.foxnews.com/2017/07/13/flashback-time-clinton-surrendered-american-uranium-mines-russia,en,FALSE,"politics and government, united states politics and government, united states international relations, international relations",,0,636,0,0,1092,FOX News,http://www.foxnews.com/
957143046,##########,Sekulow: 'No Illegality' in Trump Jr.'s Meeting With Russian Lawyer,http://insider.foxnews.com/2017/07/12/jay-sekulow-donald-trump-jr-russian-lawyer-meeting-emails-legal-or-illegal?nmsrc=email&utm_source=newsletter&utm_campaign=scoop&utm_medium=email,en,FALSE,"politics and government, united states politics and government, legal profession",,0,10450,0,0,1092,FOX News,http://www.foxnews.com/
605833504,##########,"Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump",http://www.foxnews.com/transcript/2017/01/15/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier.html,en,FALSE,"politics and government, united states politics and government, news and news media, media, united states international relations, international relations",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
656132539,##########,DEFIANT DEFENDER Trump blasts &lsquo;fake media&rsquo; &lsquo;witch hunt&rsquo; as Junior&rsquo;s troubles mount,http://www.foxnews.com/politics/2017/07/12/trump-tweets-defense-donald-trump-jr-blasts-fake-media.html,en,FALSE,"politics and government, united states politics and government, elections, news and news media, media",,0,2252,0,0,1092,FOX News,http://www.foxnews.com/
801030651,##########,"Broadcasters Obsess Over Trump Jr., Ignore 'Hillary Clinton's Russia-Uranium Scandal' Study Says",http://nation.foxnews.com/2017/07/13/broadcasters-obsess-over-trump-jr-ignore-hillary-clintons-russia-uranium-scandal-study,,,,,0,25,0,0,1092,FOX News,
662630585,##########,Kushner will call Russia meeting a 'waste of our time' in Congressional testimony,http://feeds.foxnews.com/~r/foxnews/national/~3/UgB7StnSGJE/kushner-will-call-russia-meeting-waste-our-time-in-congressional-testimony.html,en,FALSE,"politics and government, finances, united states politics and government, elections, presidents and presidency (us), ethics, united states international relations, international relations",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
657559936,##########,Russian-American at Trump Jr. meeting is ex-military officer,http://feeds.foxnews.com/~r/foxnews/national/~3/Z-xSsHYfoPQ/russian-american-at-trump-jr-meeting-is-ex-military-officer.html,en,TRUE,"politics and government, united states politics and government, lobbying and lobbyists, armament, defense and military forces, united states armament and defense, united states international relations, international relations, espionage",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
663651224,##########,Senate Judiciary Committee rescinds Manafort subpoena,http://feeds.foxnews.com/~r/foxnews/politics/~3/KqWgIJrO8F8/senate-judiciary-committee-rescinds-manafort-subpoena.html,en,FALSE,"politics and government, united states politics and government, ethics",,0,4181,0,0,1092,FOX News,http://www.foxnews.com/
747414649,##########,"Krauthammer on Donald Trump Jr.-Russian Lawyer Meeting, Obama Admin Letting Her in US",http://insider.foxnews.com/2017/07/13/krauthammer-donald-trump-jr-russian-lawyer-meeting-obama-admin-letting-her-us,,,,,0,2457,0,0,1092,FOX News,
663057313,##########,GREGG JARRETT Kushner's meetings were both legal and beneficial,http://www.foxnews.com/opinion/2017/07/24/jared-kushners-meetings-were-both-legal-and-beneficial.html,en,FALSE,"politics and government, united states politics and government",,0,680,0,0,1092,FOX News,http://www.foxnews.com/
1116171669,##########,"Russian lawyer who met Trump Jr.: 'I would have' contacted Clinton, too, if she could help | Fox News",https://www.foxnews.com/politics/russian-lawyer-who-met-trump-jr-i-would-have-contacted-clinton-too-if-she-could-help,en,TRUE,"politics and government, united states politics and government, elections, international relations",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
667614791,##########,Sanders blasts ‘false narrative’ on Russia in response to Don Jr. report,http://feeds.foxnews.com/~r/foxnews/politics/~3/FrAweRNS814/sanders-blasts-false-narrative-on-russia-in-response-to-don-jr-report.html,en,FALSE,"politics and government, united states politics and government",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
801055126,##########,Eighth Participant in Trump Tower Meeting with Russian Lawyer Identified,http://nation.foxnews.com/2017/07/18/eighth-participant-trump-tower-meeting-russian-lawyer-identified,,,,,0,3,0,0,1092,FOX News,
658656058,##########,"MEDIA BUZZ: Are media dragging out Russia story, or is it the slow pace of disclosure? - Schiff: Dems meeting with Ukrainians for Trump dirt would have been 'inappropriate' - Sekulow: Meeting with Russian lawyer 'not against law'",http://www.foxnews.com/politics/2017/07/17/are-media-dragging-out-russia-story-or-is-it-slow-pace-disclosure.html,en,FALSE,"politics and government, united states politics and government",,0,365,1,0,1092,FOX News,http://www.foxnews.com/
658785016,##########,Eric Trump mocks Jim Acosta: 'Suddenly @CNN has a moral compass?',http://feeds.foxnews.com/~r/foxnews/politics/~3/YJ5CAow4BH8/eric-trump-mocks-jim-acosta-suddenly-cnn-has-moral-compass.html,en,FALSE,"politics and government, computers and the internet, united states politics and government, elections, presidents and presidency (us), news and news media, media, ethics, united states international relations",,0,619,0,0,1092,FOX News,http://www.foxnews.com/
660013196,##########,Trump tries his hand at selling insurance,http://feeds.foxnews.com/~r/foxnews/politics/~3/9-hVKC0KwpA/trump-tries-his-hand-at-selling-insurance.html,en,FALSE,"politics and government, law and legislation, finances, united states politics and government, medicine and health, insurance, health insurance and managed care, health insurance",,0,17,2,0,1092,FOX News,http://www.foxnews.com/
712651193,##########,"Rob Goldstone, publicist behind Trump Jr. meeting, reportedly in fear and hiding in plain sight",http://feeds.foxnews.com/~r/foxnews/politics/~3/EUzk1LFvr3I/rob-goldstone-publicist-behind-trump-jr-meeting-reportedly-in-fear-and-hiding-in-plain-sight.html,en,FALSE,,,0,342,1,0,1092,FOX News,http://www.foxnews.com/
801071355,##########,Donald Trump Jr Russia Meeting Hannity Interview Never Endanger United States,http://insider.foxnews.com/2017/07/11/donald-trump-jr-russia-meeting-hannity-interview-never-endanger-united-states,,,,,0,1059,2,0,1092,FOX News,
656038343,##########,Kremlin denies reaching out to Trump Jr. via developer,http://feeds.foxnews.com/~r/foxnews/world/~3/ynmfSTg4gT8/kremlin-denies-reaching-out-to-trump-jr-via-developer.html,en,FALSE,politics and government,,0,0,0,0,1092,FOX News,http://www.foxnews.com/
801053450,##########,Donald Trump Jr.-Russian Lawyer Meeting on Hillary Clinton: Guy Benson Reacts,http://insider.foxnews.com/2017/07/11/donald-trump-jr-russian-lawyer-meeting-hillary-clinton-guy-benson-reacts,,,,,0,12,1,0,1092,FOX News,
655720774,##########,"Robert Goldstone: The publicist behind the infamous Donald Trump, Jr. meeting with Russian lawyer",http://feeds.foxnews.com/~r/foxnews/entertainment/~3/onVCe3vnkPk/robert-goldstone-publicist-behind-infamous-donald-trump-jr-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, news and news media, biographical information",,0,29,0,0,1092,FOX News,http://www.foxnews.com/
656133046,##########,Donald Trump Jr. releases email exchange: Celebrities on Twitter react,http://feeds.foxnews.com/~r/foxnews/entertainment/~3/vAjxZChb8Rs/donald-trump-jr-releases-email-exchange-celebrities-on-twitter-react.html,en,FALSE,"politics and government, united states politics and government, news and news media, media",,0,16,0,0,1092,FOX News,http://www.foxnews.com/
674514246,##########,Dubai billionaire seeks to sell Trump-branded villas abroad,http://feeds.foxnews.com/~r/foxnews/world/~3/sYwaEC0SXO0/dubai-billionaire-seeks-to-sell-trump-branded-villas-abroad.html,en,TRUE,"politics and government, united states politics and government, travel and vacations",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
658744827,##########,HIDING IN PLAIN SIGHT Report: PR guy in Trump Jr. meeting fears for his life,http://www.foxnews.com/politics/2017/07/17/rob-goldstone-publicist-behind-trump-jr-meeting-reportedly-in-fear-and-hiding-in-plain-sight.html,en,FALSE,recordings (audio),,0,342,1,0,1092,FOX News,http://www.foxnews.com/
747308625,##########,Donald Trump Jr.-Russian Lawyer Meeting: Brit Hume Says No Evidence of Collusion,http://insider.foxnews.com/2017/07/10/donald-trump-jr-russian-lawyer-meeting-brit-hume-says-no-evidence-collusion,en,FALSE,politics and government,,0,484,1,0,1092,FOX News,http://www.foxnews.com/
664045387,##########,Who is Bill Browder?,http://feeds.foxnews.com/~r/foxnews/politics/~3/cWytgWSPgCc/who-is-bill-browder.html,en,FALSE,"politics and government, finances, ethics, frauds and swindling",,0,0,1,0,1092,FOX News,http://www.foxnews.com/
659038846,##########,Donald Trump Jr. gathered members of campaign for meeting with Russian lawyer before election,https://www.circa.com/story/2017/07/08/donald-trump-jr-met-with-russian-lawyer-during-election-but-didnt-follow-up,en,FALSE,"politics and government, united states politics and government, elections, appointments and executive changes, legal profession",,38,7501,0,29,300739,circa.com,http://circa.com/
661557329,7/9/17 9:48,Russian lawyer who got inside Donald Trump’s inner circle had been denied US visa,https://www.circa.com/story/2017/07/09/politics/russian-lawyer-who-got-inside-donald-trumps-inner-circle-had-been-denied-us-visa,en,FALSE,"politics and government, finances, terrorism, crime and criminals, legal profession",,23,2382,0,18,300739,circa.com,http://circa.com/
818954221,8/9/17 0:00,The FBI raided former Trump campaign chairman Paul Manafort's Virginia home,https://www.circa.com/story/2017/08/09/politics/fbi-agents-raid-paul-manaforts-house-use-search-warrant,en,FALSE,"politics and government, united states politics and government, elections, terrorism, crime and criminals",,0,1275,0,0,300739,circa.com,http://circa.com/
935288811,##########,Trump suggested on Twitter that his 11-year-old son Barron is 'next up' in the 'witch hunt',https://www.circa.com/story/2017/07/24/politics/jared-kushner-no-collusion-with-russia-or-undisclosed-contacts,en,FALSE,"politics and government, united states politics and government",,0,3491,0,0,300739,circa.com,http://circa.com/
770691890,##########,A GOP lawmaker wants to kill funding for Robert Mueller’s Russia probe after six months,https://www.circa.com/story/2017/08/29/politics/ron-desantis-seeks-to-kill-funding-for-robert-muellers-russia-probe-after-six-months,en,FALSE,"politics and government, law and legislation, finances, united states politics and government, elections",,0,3923,0,0,300739,circa.com,http://circa.com/
697877062,##########,Donald Trump Jr. has hired a lawyer for the Russia probes,https://www.circa.com/story/2017/07/10/politics/donald-trump-jr-hires-lawyers-for-russia-investigations,en,FALSE,"politics and government, united states politics and government, elections, news and news media",,0,2285,0,0,300739,circa.com,http://circa.com/
694826803,##########,The Russian lawyer who met with Donald Trump Jr is willing to testify before Congress,https://www.circa.com/story/2017/07/19/politics/natalia-veselnitskaya-russian-lawyer-willing-to-testify-before-congress,en,FALSE,"politics and government, united states politics and government, international relations",,0,633,0,0,300739,circa.com,http://circa.com/
692926627,##########,Trump first heard of his son meeting a Russian lawyer ‘in the last couple of days’,https://www.circa.com/story/2017/07/10/politics/trump-first-heard-of-his-son-meeting-a-russian-lawyer-in-the-last-couple-of-days,en,FALSE,"politics and government, computers and the internet, united states politics and government, united states international relations, international relations",,0,973,0,0,300739,circa.com,http://circa.com/
666663449,##########,A battle is brewing between the firm behind the salacious Trump dossier and Sen. Grassley,https://www.circa.com/story/2017/06/09/politics/a-battle-is-brewing-between-the-firm-behind-the-salacious-trump-dossier-and-sen-grassley,en,FALSE,"politics and government, terrorism",,0,81,0,0,300739,circa.com,http://circa.com/
957279817,##########,Jared Kushner's full statement,https://www.circa.com/story/2017/07/24/politics/jared-kushners-full-statement,en,FALSE,"politics and government, united states politics and government",,0,4,0,0,300739,circa.com,http://circa.com/
692010408,##########,The Senate Judiciary Committee wants Donald Trump Jr. to testify about his meeting with a Russian lawyer,https://www.circa.com/story/2017/07/10/politics/trump-jr-was-told-russia-may-be-behind-possible-clinton-info,en,FALSE,politics and government,,0,3849,1,0,300739,circa.com,http://circa.com/
695093709,##########,Grand jury subpoenas reportedly issued over Trump Jr’s Russia meeting,https://www.circa.com/story/2017/08/03/politics/grand-jury-subpoenas-reportedly-out-on-donald-trump-jr-russia-meet,en,FALSE,"politics and government, united states politics and government, elections",,0,20,0,0,300739,circa.com,http://circa.com/
